69.4606432236264 62.584175084175065
66.83268677261907 61.531986531986526
64.95557502189953 59.217171717171695
63.82930797146783 56.27104377104375
62.703040921036106 53.1144781144781
61.57677387060439 49.95791245791244
59.32423976974096 45.538720538720526
57.447128019021434 42.382154882154865
53.692904517582384 39.22558922558922
51.06494806657504 36.06902356902356
49.56325866599943 33.333333333333314
47.68614691527989 29.96632996632995
45.43361281441646 25.54713804713802
42.80565636340913 22.60101010101009
39.802277562257885 19.65488215488213
34.921787010387106 17.550505050505024
29.290451758228528 16.919191919191903
24.78538355650167 16.919191919191903
21.40658240520652 16.498316498316484
18.02778125391137 15.656565656565633
14.648980102616221 14.604377104377093
9.39306720060155 13.341750841750823
6.389688399450307 12.920875420875404
0.7583531472917286 11.237373737373716
-8.251783256162 11.026936026936013
-15.7602302590401 11.026936026936013
-25.896633712925563 11.86868686868685
-34.15592541609146 11.86868686868685
-43.54148416968911 11.658249158249134
-51.80077587285504 11.658249158249134
-55.17957702415018 12.289562289562284
-57.43211112501362 13.13131313131312
-59.684645225877034 14.183501683501675
-60.43548992616485 15.867003367003363
-61.93717932674048 17.971380471380442
-62.312601676884384 19.44444444444443
-63.0634463771722 22.811447811447792
-63.0634463771722 25.54713804713802
-63.81429107746001 29.755892255892235
-64.18971342760392 33.75420875420873
-64.94055812789173 37.96296296296295
-65.31598047803561 41.75084175084173
-65.31598047803561 45.538720538720526
-66.44224752846733 52.48316498316497
-66.44224752846733 59.217171717171695
-67.56851457889906 76.26262626262624
