294.11764705882354 0.3746397694524486
310.4859335038363 0.6916426512968297
324.8081841432225 0.9798270893371761
345.2685421994885 1.3544668587896247
371.86700767263426 1.815561959654179
400.51150895140665 2.305475504322766
449.616368286445 3.0259365994236305
480.306905370844 3.4582132564841492
504.85933503836316 3.7752161383285303
537.5959079283887 4.14985590778098
576.4705882352941 4.582132564841499
611.2531969309463 4.985590778097983
652.1739130434783 5.389048991354468
680.8184143222505 5.677233429394812
713.5549872122762 5.965417867435159
750.3836317135549 6.28242074927954
774.9360613810741 6.4841498559077815
801.5345268542198 6.714697406340058
830.1790281329922 6.9164265129683
862.9156010230179 7.175792507204611
887.4680306905369 7.348703170028819
905.8823529411764 7.521613832853026
936.5728900255752 7.694524495677234
959.0792838874679 7.838616714697407
995.9079283887467 8.069164265129684
