69.73094731573002 64.54545454545455
67.56851457890113 64.24242424242424
65.94669002627946 62.72727272727272
64.32486547365778 59.6969696969697
62.1624327368289 56.66666666666667
60 53.03030303030303
57.29695907896388 51.212121212121204
54.59391815792777 50
51.350269052684425 48.18181818181817
45.944187210612185 44.84848484848486
41.61932173695439 40.606060606060595
36.75384807908938 36.96969696969697
31.88837442122437 32.121212121212125
26.482292579152144 28.181818181818187
23.77925165811601 26.060606060606062
21.076210737079904 24.848484848484844
18.373169816043784 23.333333333333343
12.967087973971559 21.515151515151516
5.939181579277644 22.121212121212125
-1.6293329996235002 23.63636363636364
-6.49480665748851 24.545454545454547
-11.36028031535352 25.15151515151514
-16.22575397321853 24.848484848484844
-20.01001126266911 24.24242424242425
-24.334876736326876 23.63636363636364
-29.2003503941919 23.030303030303045
-34.06582405205691 23.030303030303045
-37.85008134150746 24.545454545454547
-40.55312226254358 26.060606060606062
-43.2561631835797 27.575757575757564
-45.95920410461585 30.60606060606061
-48.66224502565194 33.33333333333333
-52.44650231510252 36.36363636363636
-56.7713677887603 40.90909090909091
-58.39319234138199 43.03030303030303
-61.63684144662531 46.36363636363636
-62.71805781503977 50.60606060606061
-63.81429107746001 53.95622895622894
-64.94055812789173 57.74410774410774
-66.81766987861124 61.531986531986526
