974.1935483870984 0.15477996965098217
1167.741935483873 0.24582701062215095
1387.096774193551 0.3429438543247305
1722.5806451612916 0.4825493171471893
2083.8709677419356 0.6100151745068254
2445.1612903225814 0.7253414264036389
2767.741935483871 0.8285280728376301
3038.709677419354 0.9074355083459764
3296.774193548388 0.9802731411229111
3541.935483870968 1.047040971168435
3800 1.1077389984825472
4122.58064516129 1.1927162367223048
4509.677419354837 1.2837632776934733
4858.064516129032 1.3566009104704082
4974.193548387095 1.3869499241274645
